high,date,close,open,volume,low,symbol
7.1128997802734375,2025-09-19,7.1128997802734375,7.1128997802734375,0.0,7.1128997802734375,USDCNY=X
7.779099941253662,2025-09-19,7.7771100997924805,7.7771100997924805,0.0,7.774280071258545,USDHKD=X
7.1128997802734375,2025-09-22,7.1128997802734375,7.1128997802734375,0.0,7.1128997802734375,USDCNY=X
7.775000095367432,2025-09-22,7.774439811706543,7.774439811706543,0.0,7.7657999992370605,USDHKD=X
7.113999843597412,2025-09-23,7.113999843597412,7.113999843597412,0.0,7.113999843597412,USDCNY=X
7.7769999504089355,2025-09-23,7.769320011138916,7.769320011138916,0.0,7.7691497802734375,USDHKD=X
7.111599922180176,2025-09-24,7.111599922180176,7.111599922180176,0.0,7.111599922180176,USDCNY=X
7.778600215911865,2025-09-24,7.7754597663879395,7.7754597663879395,0.0,7.773290157318115,USDHKD=X
7.131499767303467,2025-09-25,7.131499767303467,7.131499767303467,0.0,7.131499767303467,USDCNY=X
7.780700206756592,2025-09-25,7.7778401374816895,7.7778401374816895,0.0,7.773069858551025,USDHKD=X
7.133800029754639,2025-09-26,7.133800029754639,7.133800029754639,0.0,7.133800029754639,USDCNY=X
7.784520149230957,2025-09-26,7.782700061798096,7.782700061798096,0.0,7.778039932250977,USDHKD=X
7.132800102233887,2025-09-29,7.132800102233887,7.132800102233887,0.0,7.132800102233887,USDCNY=X
7.782969951629639,2025-09-29,7.780399799346924,7.780399799346924,0.0,7.778260231018066,USDHKD=X
7.1194000244140625,2025-09-30,7.1194000244140625,7.1194000244140625,0.0,7.1194000244140625,USDCNY=X
7.784739971160889,2025-09-30,7.7829999923706055,7.7829999923706055,0.0,7.779049873352051,USDHKD=X
7.11899995803833,2025-10-01,7.11899995803833,7.11899995803833,0.0,7.11899995803833,USDCNY=X
7.782800197601318,2025-10-01,7.7819600105285645,7.7819600105285645,0.0,7.780200004577637,USDHKD=X
7.11899995803833,2025-10-02,7.11899995803833,7.11899995803833,0.0,7.11899995803833,USDCNY=X
7.783390045166016,2025-10-02,7.780990123748779,7.780990123748779,0.0,7.779359817504883,USDHKD=X
7.11899995803833,2025-10-03,7.11899995803833,7.11899995803833,0.0,7.11899995803833,USDCNY=X
7.7829999923706055,2025-10-03,7.782470226287842,7.782470226287842,0.0,7.780200004577637,USDHKD=X
7.11899995803833,2025-10-06,7.11899995803833,7.11899995803833,0.0,7.11899995803833,USDCNY=X
7.78380012512207,2025-10-06,7.781099796295166,7.781099796295166,0.0,7.780129909515381,USDHKD=X
7.11899995803833,2025-10-07,7.11899995803833,7.11899995803833,0.0,7.118800163269043,USDCNY=X
7.78380012512207,2025-10-07,7.782649993896484,7.782649993896484,0.0,7.781499862670898,USDHKD=X
7.11899995803833,2025-10-08,7.11899995803833,7.11899995803833,0.0,7.11899995803833,USDCNY=X
7.7846999168396,2025-10-08,7.78318977355957,7.78318977355957,0.0,7.7812299728393555,USDHKD=X
7.118500232696533,2025-10-09,7.118500232696533,7.118500232696533,0.0,7.118500232696533,USDCNY=X
7.781700134277344,2025-10-09,7.781599998474121,7.781599998474121,0.0,7.778439998626709,USDHKD=X
7.127500057220459,2025-10-10,7.127500057220459,7.127500057220459,0.0,7.127500057220459,USDCNY=X
7.782529830932617,2025-10-10,7.782299995422363,7.782299995422363,0.0,7.780340194702148,USDHKD=X
7.099999904632568,2025-10-13,7.099999904632568,7.099999904632568,0.0,7.099999904632568,USDCNY=X
7.782800197601318,2025-10-13,7.782299995422363,7.782299995422363,0.0,7.775690078735352,USDHKD=X
7.182199954986572,2025-10-14,7.099999904632568,7.099999904632568,0.0,7.099999904632568,USDCNY=X
7.7795000076293945,2025-10-14,7.779139995574951,7.779139995574951,0.0,7.7735700607299805,USDHKD=X
7.182199954986572,2025-10-15,7.138400077819824,7.138400077819824,0.0,7.138400077819824,USDCNY=X
7.777639865875244,2025-10-15,7.77370023727417,7.77370023727417,0.0,7.772130012512207,USDHKD=X
7.126200199127197,2025-10-16,7.126200199127197,7.126200199127197,0.0,7.123000144958496,USDCNY=X
7.775000095367432,2025-10-16,7.775000095367432,7.775000095367432,0.0,7.770299911499023,USDHKD=X
7.123000144958496,2025-10-17,7.123000144958496,7.123000144958496,0.0,7.123000144958496,USDCNY=X
7.770899772644043,2025-10-17,7.770790100097656,7.770790100097656,0.0,7.765989780426025,USDHKD=X
7.126399993896484,2025-10-20,7.126399993896484,7.126399993896484,0.0,7.119500160217285,USDCNY=X
7.7710700035095215,2025-10-20,7.767099857330322,7.767099857330322,0.0,7.766260147094727,USDHKD=X
7.121799945831299,2025-10-21,7.119500160217285,7.119500160217285,0.0,7.119500160217285,USDCNY=X
7.7718000411987305,2025-10-21,7.7678399085998535,7.7678399085998535,0.0,7.766190052032471,USDHKD=X
7.121799945831299,2025-10-22,7.121799945831299,7.121799945831299,0.0,7.121799945831299,USDCNY=X
7.773469924926758,2025-10-22,7.771200180053711,7.771200180053711,0.0,7.7683000564575195,USDHKD=X
7.125699996948242,2025-10-23,7.125699996948242,7.125699996948242,0.0,7.125699996948242,USDCNY=X
7.773709774017334,2025-10-23,7.770400047302246,7.770400047302246,0.0,7.769209861755371,USDHKD=X
7.125699996948242,2025-10-24,7.125699996948242,7.125699996948242,0.0,7.125699996948242,USDCNY=X
7.7733001708984375,2025-10-24,7.7718000411987305,7.7718000411987305,0.0,7.768439769744873,USDHKD=X
7.121099948883057,2025-10-27,7.121099948883057,7.121099948883057,0.0,7.110199928283691,USDCNY=X
7.769400119781494,2025-10-27,7.769390106201172,7.769390106201172,0.0,7.76678991317749,USDHKD=X
7.110199928283691,2025-10-28,7.110199928283691,7.110199928283691,0.0,7.110199928283691,USDCNY=X
7.770199775695801,2025-10-28,7.767489910125732,7.767489910125732,0.0,7.7664899826049805,USDHKD=X
7.098999977111816,2025-10-29,7.098800182342529,7.098800182342529,0.0,7.098899841308594,USDCNY=X
7.771259784698486,2025-10-29,7.767879962921143,7.767879962921143,0.0,7.767650127410889,USDHKD=X
7.098999977111816,2025-10-30,7.098999977111816,7.098999977111816,0.0,7.098999977111816,USDCNY=X
7.771100044250488,2025-10-30,7.771100044250488,7.771100044250488,0.0,7.767099857330322,USDHKD=X
7.109799861907959,2025-10-31,7.109799861907959,7.109799861907959,0.0,7.109799861907959,USDCNY=X
7.772059917449951,2025-10-31,7.769139766693115,7.769139766693115,0.0,7.767000198364258,USDHKD=X
7.1168999671936035,2025-11-03,7.1168999671936035,7.1168999671936035,0.0,7.1168999671936035,USDCNY=X
7.77400016784668,2025-11-03,7.770770072937012,7.770770072937012,0.0,7.770579814910889,USDHKD=X
7.120100021362305,2025-11-04,7.171800136566162,7.171800136566162,0.0,7.120100021362305,USDCNY=X
7.774799823760986,2025-11-04,7.771900177001953,7.771900177001953,0.0,7.771790027618408,USDHKD=X
7.129499912261963,2025-11-05,7.129499912261963,7.129499912261963,0.0,7.129499912261963,USDCNY=X
7.776299953460693,2025-11-05,7.773890018463135,7.773890018463135,0.0,7.773129940032959,USDHKD=X
7.125999927520752,2025-11-06,7.125999927520752,7.125999927520752,0.0,7.125999927520752,USDCNY=X
7.7758002281188965,2025-11-06,7.774799823760986,7.774799823760986,0.0,7.773499965667725,USDHKD=X
7.118599891662598,2025-11-07,7.118599891662598,7.118599891662598,0.0,7.118599891662598,USDCNY=X
7.7779998779296875,2025-11-07,7.775599956512451,7.775599956512451,0.0,7.77370023727417,USDHKD=X
7.118599891662598,2025-11-10,7.118599891662598,7.118599891662598,0.0,7.118599891662598,USDCNY=X
7.777200222015381,2025-11-10,7.776509761810303,7.776770114898682,0.0,7.7725300788879395,USDHKD=X
7.11929988861084,2025-11-11,7.11929988861084,7.11929988861084,0.0,7.11929988861084,USDCNY=X
7.774099826812744,2025-11-11,7.7731099128723145,7.773340225219727,0.0,7.770880222320557,USDHKD=X
7.11929988861084,2025-11-12,7.11929988861084,7.11929988861084,0.0,7.11929988861084,USDCNY=X
7.772459983825684,2025-11-12,7.771470069885254,7.771900177001953,0.0,7.769370079040527,USDHKD=X
7.11929988861084,2025-11-13,7.11929988861084,7.11929988861084,0.0,7.111999988555908,USDCNY=X
7.771500110626221,2025-11-13,7.770420074462891,7.770420074462891,0.0,7.768549919128418,USDHKD=X
7.111999988555908,2025-11-14,7.111999988555908,7.111999988555908,0.0,7.111999988555908,USDCNY=X
7.773600101470947,2025-11-14,7.770999908447266,7.770289897918701,0.0,7.768420219421387,USDHKD=X
7.0991997718811035,2025-11-17,7.0991997718811035,7.0991997718811035,0.0,7.0991997718811035,USDCNY=X
7.773900032043457,2025-11-17,7.771510124206543,7.771790027618408,0.0,7.771269798278809,USDHKD=X
7.107500076293945,2025-11-18,7.107500076293945,7.107500076293945,0.0,7.107500076293945,USDCNY=X
7.78626012802124,2025-11-18,7.773900032043457,7.77400016784668,0.0,7.773650169372559,USDHKD=X
7.107500076293945,2025-11-19,7.107500076293945,7.107500076293945,0.0,7.107500076293945,USDCNY=X
7.792699813842773,2025-11-19,7.78410005569458,7.783999919891357,0.0,7.783899784088135,USDHKD=X
7.107500076293945,2025-11-20,7.107500076293945,7.107500076293945,0.0,7.107500076293945,USDCNY=X
7.787879943847656,2025-11-20,7.786280155181885,7.787479877471924,0.0,7.780700206756592,USDHKD=X
7.190899848937988,2025-11-21,7.107500076293945,7.107500076293945,0.0,7.107500076293945,USDCNY=X
7.788099765777588,2025-11-21,7.7835001945495605,7.783599853515625,0.0,7.7829999923706055,USDHKD=X
7.106599807739258,2025-11-24,7.106599807739258,7.106599807739258,0.0,7.102200031280518,USDCNY=X
7.784249782562256,2025-11-24,7.7823100090026855,7.7825398445129395,0.0,7.780640125274658,USDHKD=X
7.102200031280518,2025-11-25,7.102200031280518,7.102200031280518,0.0,7.102200031280518,USDCNY=X
7.782700061798096,2025-11-25,7.781630039215088,7.781869888305664,0.0,7.773079872131348,USDHKD=X
7.084499835968018,2025-11-26,7.084499835968018,7.084499835968018,0.0,7.075799942016602,USDCNY=X
7.778500080108643,2025-11-26,7.7753400802612305,7.7758002281188965,0.0,7.774050235748291,USDHKD=X
7.075799942016602,2025-11-27,7.075799942016602,7.075799942016602,0.0,7.075799942016602,USDCNY=X
7.78000020980835,2025-11-27,7.7778000831604,7.777699947357178,0.0,7.775489807128906,USDHKD=X
7.075799942016602,2025-11-28,7.075799942016602,7.075799942016602,0.0,7.075799942016602,USDCNY=X
7.785799980163574,2025-11-28,7.77869987487793,7.77839994430542,0.0,7.777969837188721,USDHKD=X
7.075099945068359,2025-12-01,7.075099945068359,7.075099945068359,0.0,7.075099945068359,USDCNY=X
7.789400100708008,2025-12-01,7.784780025482178,7.785830020904541,0.0,7.78439998626709,USDHKD=X
7.071700096130371,2025-12-02,7.071700096130371,7.071700096130371,0.0,7.070000171661377,USDCNY=X
7.791299819946289,2025-12-02,7.7881999015808105,7.7881999015808105,0.0,7.7835001945495605,USDHKD=X
7.070000171661377,2025-12-03,7.070000171661377,7.070000171661377,0.0,7.070000171661377,USDCNY=X
7.786099910736084,2025-12-03,7.78439998626709,7.784160137176514,0.0,7.781720161437988,USDHKD=X
7.063600063323975,2025-12-04,7.063600063323975,7.063600063323975,0.0,7.063600063323975,USDCNY=X
7.784999847412109,2025-12-04,7.783269882202148,7.783229827880859,0.0,7.78095006942749,USDHKD=X
7.071400165557861,2025-12-05,7.071400165557861,7.071400165557861,0.0,7.071400165557861,USDCNY=X
7.785699844360352,2025-12-05,7.7817702293396,7.782199859619141,0.0,7.781710147857666,USDHKD=X
7.0696001052856445,2025-12-08,7.0696001052856445,7.0696001052856445,0.0,7.0696001052856445,USDCNY=X
7.784599781036377,2025-12-08,7.783959865570068,7.783969879150391,0.0,7.77947998046875,USDHKD=X
7.071000099182129,2025-12-09,7.071000099182129,7.071000099182129,0.0,7.071000099182129,USDCNY=X
7.78249979019165,2025-12-09,7.780399799346924,7.779860019683838,0.0,7.7781901359558105,USDHKD=X
7.063300132751465,2025-12-10,7.063300132751465,7.063300132751465,0.0,7.063300132751465,USDCNY=X
7.782800197601318,2025-12-10,7.782320022583008,7.782800197601318,0.0,7.779799938201904,USDHKD=X
7.064000129699707,2025-12-11,7.064000129699707,7.064000129699707,0.0,7.064000129699707,USDCNY=X
7.783239841461182,2025-12-11,7.7790398597717285,7.779099941253662,0.0,7.778319835662842,USDHKD=X
7.0578999519348145,2025-12-12,7.0578999519348145,7.0578999519348145,0.0,7.0578999519348145,USDCNY=X
7.786499977111816,2025-12-12,7.7820000648498535,7.7820000648498535,0.0,7.780700206756592,USDHKD=X
7.053999900817871,2025-12-15,7.053999900817871,7.053999900817871,0.0,7.046999931335449,USDCNY=X
7.7846598625183105,2025-12-15,7.784249782562256,7.784249782562256,0.0,7.780779838562012,USDHKD=X
7.046999931335449,2025-12-16,7.046999931335449,7.046999931335449,0.0,7.046999931335449,USDCNY=X
7.782299995422363,2025-12-16,7.7820000648498535,7.781599998474121,0.0,7.776500225067139,USDHKD=X
7.043000221252441,2025-12-17,7.0416998863220215,7.0416998863220215,0.0,7.0416998863220215,USDCNY=X
7.781000137329102,2025-12-17,7.779900074005127,7.779319763183594,0.0,7.776390075683594,USDHKD=X
7.043000221252441,2025-12-18,7.043000221252441,7.043000221252441,0.0,7.043000221252441,USDCNY=X
7.782010078430176,2025-12-18,7.779240131378174,7.779300212860107,0.0,7.777900218963623,USDHKD=X
7.040500164031982,2025-12-19,7.040500164031982,7.040500164031982,0.0,7.040500164031982,USDCNY=X
7.782839775085449,2025-12-19,7.781000137329102,7.780310153961182,0.0,7.779630184173584,USDHKD=X
7.040900230407715,2025-12-22,7.040900230407715,7.040900230407715,0.0,7.040900230407715,USDCNY=X
7.781300067901611,2025-12-22,7.781109809875488,7.780529975891113,0.0,7.77810001373291,USDHKD=X
7.040900230407715,2025-12-23,7.040900230407715,7.040900230407715,0.0,7.036600112915039,USDCNY=X
7.780300140380859,2025-12-23,7.78000020980835,7.779139995574951,0.0,7.776549816131592,USDHKD=X
7.0279998779296875,2025-12-24,7.0279998779296875,7.0279998779296875,0.0,7.0279998779296875,USDCNY=X
7.777599811553955,2025-12-24,7.776899814605713,7.776899814605713,0.0,7.7741899490356445,USDHKD=X
7.0279998779296875,2025-12-26,7.0279998779296875,7.0279998779296875,0.0,7.0279998779296875,USDCNY=X
7.776000022888184,2025-12-26,7.776100158691406,7.77515983581543,0.0,7.770699977874756,USDHKD=X
7.0279998779296875,2025-12-29,7.0279998779296875,7.0279998779296875,0.0,7.0055999755859375,USDCNY=X
7.774799823760986,2025-12-29,7.770880222320557,7.77092981338501,0.0,7.77085018157959,USDHKD=X
7.0055999755859375,2025-12-30,7.0055999755859375,7.0055999755859375,0.0,7.0055999755859375,USDCNY=X
7.784120082855225,2025-12-30,7.773029804229736,7.7731099128723145,0.0,7.773079872131348,USDHKD=X
6.996099948883057,2025-12-31,6.996099948883057,6.996099948883057,0.0,6.996099948883057,USDCNY=X
7.784999847412109,2025-12-31,7.780660152435303,7.780759811401367,0.0,7.780700206756592,USDHKD=X
6.996099948883057,2026-01-02,6.996099948883057,6.996099948883057,0.0,6.996099948883057,USDCNY=X
7.792900085449219,2026-01-02,7.785339832305908,7.785999774932861,0.0,7.785999774932861,USDHKD=X
6.993100166320801,2026-01-05,6.993100166320801,6.993100166320801,0.0,6.993100166320801,USDCNY=X
7.793449878692627,2026-01-05,7.790559768676758,7.790460109710693,0.0,7.784409999847412,USDHKD=X
6.98799991607666,2026-01-06,6.98799991607666,6.98799991607666,0.0,6.98799991607666,USDCNY=X
7.78863000869751,2026-01-06,7.785600185394287,7.785200119018555,0.0,7.781280040740967,USDHKD=X
6.983399868011475,2026-01-07,6.983399868011475,6.983399868011475,0.0,6.983399868011475,USDCNY=X
7.790599822998047,2026-01-07,7.786900043487549,7.786870002746582,0.0,7.785099983215332,USDHKD=X
6.996500015258789,2026-01-08,6.996500015258789,6.996500015258789,0.0,6.996500015258789,USDCNY=X
7.7930498123168945,2026-01-08,7.785999774932861,7.7866997718811035,0.0,7.785289764404297,USDHKD=X
6.983500003814697,2026-01-09,6.983500003814697,6.983500003814697,0.0,6.983500003814697,USDCNY=X
7.796750068664551,2026-01-09,7.791999816894531,7.791900157928467,0.0,7.791289806365967,USDHKD=X
6.977200031280518,2026-01-12,6.977200031280518,6.977200031280518,0.0,6.977200031280518,USDCNY=X
7.797999858856201,2026-01-12,7.794149875640869,7.794260025024414,0.0,7.792819976806641,USDHKD=X
6.973100185394287,2026-01-13,6.973100185394287,6.973100185394287,0.0,6.973100185394287,USDCNY=X
7.802800178527832,2026-01-13,7.79640007019043,7.795690059661865,0.0,7.795529842376709,USDHKD=X
6.977499961853027,2026-01-14,6.977499961853027,6.977499961853027,0.0,6.977499961853027,USDCNY=X
7.802299976348877,2026-01-14,7.800779819488525,7.801199913024902,0.0,7.79541015625,USDHKD=X
6.9730000495910645,2026-01-15,6.9730000495910645,6.9730000495910645,0.0,6.9730000495910645,USDCNY=X
7.801799774169922,2026-01-15,7.797699928283691,7.797800064086914,0.0,7.793540000915527,USDHKD=X
6.966000080108643,2026-01-16,6.966000080108643,6.966000080108643,0.0,6.966000080108643,USDCNY=X
7.800600051879883,2026-01-16,7.797399997711182,7.796919822692871,0.0,7.796500205993652,USDHKD=X
6.968100070953369,2026-01-19,6.968100070953369,6.968100070953369,0.0,6.968100070953369,USDCNY=X
7.798900127410889,2026-01-19,7.797239780426025,7.797389984130859,0.0,7.794730186462402,USDHKD=X
6.968100070953369,2026-01-20,6.968100070953369,6.968100070953369,0.0,6.968100070953369,USDCNY=X
7.798900127410889,2026-01-20,7.7967000007629395,7.7967000007629395,0.0,7.796319961547852,USDHKD=X
6.95989990234375,2026-01-21,6.95989990234375,6.95989990234375,0.0,6.95989990234375,USDCNY=X
7.799699783325195,2026-01-21,7.799200057983398,7.7993998527526855,0.0,7.796000003814697,USDHKD=X
6.963699817657471,2026-01-22,6.963699817657471,6.963699817657471,0.0,6.963699817657471,USDCNY=X
7.798900127410889,2026-01-22,7.797100067138672,7.796999931335449,0.0,7.7946600914001465,USDHKD=X
6.972599983215332,2026-01-23,6.972599983215332,6.972599983215332,0.0,6.972599983215332,USDCNY=X
7.798600196838379,2026-01-23,7.7967400550842285,7.796830177307129,0.0,7.796480178833008,USDHKD=X
6.972599983215332,2026-01-26,6.972599983215332,6.972599983215332,0.0,6.972599983215332,USDCNY=X
7.798500061035156,2026-01-26,7.79472017288208,7.794899940490723,0.0,7.792709827423096,USDHKD=X
6.954500198364258,2026-01-27,6.95419979095459,6.95419979095459,0.0,6.95419979095459,USDCNY=X
7.802380084991455,2026-01-27,7.7971601486206055,7.797019958496094,0.0,7.796750068664551,USDHKD=X
6.954500198364258,2026-01-28,6.954500198364258,6.954500198364258,0.0,6.954500198364258,USDCNY=X
7.802999973297119,2026-01-28,7.80010986328125,7.800159931182861,0.0,7.798059940338135,USDHKD=X
6.954500198364258,2026-01-29,6.954500198364258,6.954500198364258,0.0,6.954500198364258,USDCNY=X
7.806519985198975,2026-01-29,7.801799774169922,7.800960063934326,0.0,7.800250053405762,USDHKD=X
6.947999954223633,2026-01-30,6.947999954223633,6.947999954223633,0.0,6.947999954223633,USDCNY=X
7.809999942779541,2026-01-30,7.805530071258545,7.805540084838867,0.0,7.805230140686035,USDHKD=X
6.951000213623047,2026-02-02,6.951000213623047,6.951000213623047,0.0,6.951000213623047,USDCNY=X
7.811550140380859,2026-02-02,7.80974006652832,7.809659957885742,0.0,7.806920051574707,USDHKD=X
6.946300029754639,2026-02-03,6.946300029754639,6.946300029754639,0.0,6.946300029754639,USDCNY=X
7.8141398429870605,2026-02-03,7.810090065002441,7.810679912567139,0.0,7.809840202331543,USDHKD=X
6.937699794769287,2026-02-04,6.937699794769287,6.937699794769287,0.0,6.937699794769287,USDCNY=X
7.815899848937988,2026-02-04,7.813399791717529,7.813000202178955,0.0,7.810490131378174,USDHKD=X
6.941500186920166,2026-02-05,6.937699794769287,6.941500186920166,0.0,6.941500186920166,USDCNY=X
7.814199924468994,2026-02-05,7.81220006942749,7.811540126800537,0.0,7.807069778442383,USDHKD=X
6.93779993057251,2026-02-06,6.93779993057251,6.93779993057251,0.0,6.93779993057251,USDCNY=X
7.814799785614014,2026-02-06,7.813700199127197,7.813799858093262,0.0,7.810219764709473,USDHKD=X
6.938799858093262,2026-02-09,6.938799858093262,6.938799858093262,0.0,6.938799858093262,USDCNY=X
7.816720008850098,2026-02-09,7.812469959259033,7.812530040740967,0.0,7.812270164489746,USDHKD=X
6.921999931335449,2026-02-10,6.921999931335449,6.921999931335449,0.0,6.910600185394287,USDCNY=X
7.818640232086182,2026-02-10,7.814640045166016,7.8149800300598145,0.0,7.813600063323975,USDHKD=X
6.912499904632568,2026-02-11,6.910600185394287,6.910600185394287,0.0,6.910600185394287,USDCNY=X
7.818170070648193,2026-02-11,7.817800045013428,7.81790018081665,0.0,7.814390182495117,USDHKD=X
6.912499904632568,2026-02-12,6.912499904632568,6.912499904632568,0.0,6.912499904632568,USDCNY=X
7.818089962005615,2026-02-12,7.815999984741211,7.8154802322387695,0.0,7.814129829406738,USDHKD=X
6.9079999923706055,2026-02-13,6.900100231170654,6.900100231170654,0.0,6.900100231170654,USDCNY=X
7.818009853363037,2026-02-13,7.816500186920166,7.81620979309082,0.0,7.814620018005371,USDHKD=X
6.9079999923706055,2026-02-16,6.9079999923706055,6.9079999923706055,0.0,6.9079999923706055,USDCNY=X
7.816400051116943,2026-02-16,7.815899848937988,7.815839767456055,0.0,7.813950061798096,USDHKD=X
6.9079999923706055,2026-02-17,6.9079999923706055,6.9079999923706055,0.0,6.9079999923706055,USDCNY=X
7.815999984741211,2026-02-17,7.815899848937988,7.815499782562256,0.0,7.814020156860352,USDHKD=X
6.9079999923706055,2026-02-18,6.9079999923706055,6.9079999923706055,0.0,6.9079999923706055,USDCNY=X
7.815899848937988,2026-02-18,7.815499782562256,7.815040111541748,0.0,7.813600063323975,USDHKD=X
6.9079999923706055,2026-02-19,6.9079999923706055,6.9079999923706055,0.0,6.9079999923706055,USDCNY=X
7.815299987792969,2026-02-19,7.815700054168701,7.814799785614014,0.0,7.8137102127075195,USDHKD=X
6.908100128173828,2026-02-20,6.908100128173828,6.908100128173828,0.0,6.908100128173828,USDCNY=X
7.815800189971924,2026-02-20,7.814899921417236,7.814080238342285,0.0,7.813169956207275,USDHKD=X
6.9079999923706055,2026-02-23,6.9079999923706055,6.9079999923706055,0.0,6.9079999923706055,USDCNY=X
7.819499969482422,2026-02-23,7.813469886779785,7.8135199546813965,0.0,7.813389778137207,USDHKD=X
6.9079999923706055,2026-02-24,6.9079999923706055,6.9079999923706055,0.0,6.9079999923706055,USDCNY=X
7.82420015335083,2026-02-24,7.818900108337402,7.8184099197387695,0.0,7.817440032958984,USDHKD=X
6.8831000328063965,2026-02-25,6.8831000328063965,6.8831000328063965,0.0,6.869200229644775,USDCNY=X
7.823200225830078,2026-02-25,7.822519779205322,7.822519779205322,0.0,7.818719863891602,USDHKD=X
6.869200229644775,2026-02-26,6.869200229644775,6.869200229644775,0.0,6.84089994430542,USDCNY=X
7.823699951171875,2026-02-26,7.8196001052856445,7.819310188293457,0.0,7.816470146179199,USDHKD=X
6.857900142669678,2026-02-27,6.84089994430542,6.84089994430542,0.0,6.84089994430542,USDCNY=X
7.825399875640869,2026-02-27,7.823279857635498,7.823299884796143,0.0,7.821569919586182,USDHKD=X
6.857399940490723,2026-02-28,6.857399940490723,6.857399940490723,0.0,6.857399940490723,USDCNY=X
7.822500228881836,2026-03-01,7.822500228881836,7.822299957275391,0.0,7.822299957275391,USDHKD=X
