Date,Open,High,Low,Close,Volume,VIX_Close,TNX_Close,GSPC_Close,USDHKD_Close,USDCNY_Close,HK_Breadth_Positive_1D,HK_Breadth_Above_MA20,HK_Breadth_Dispersion_5D,Return,Target
2015-01-16,24196.849609375,24253.08984375,24086.2109375,24103.51953125,1716800000.0,20.950000762939453,1.815000057220459,2019.4200439453125,7.7523298263549805,6.177499771118164,0.14285714285714285,0.42857142857142855,0.036275543581321526,-0.010159399521931345,0
2015-01-19,23971.23046875,24049.55078125,23590.05078125,23738.490234375,2945800000.0,20.950000762939453,1.815000057220459,2019.4200439453125,7.751959800720215,6.197000026702881,0.2857142857142857,0.2857142857142857,0.03241744868484595,-0.015144232210642206,1
2015-01-20,23798.4609375,23997.310546875,23747.919921875,23951.16015625,1632700000.0,19.889999389648438,1.8070000410079956,2022.550048828125,7.751659870147705,6.208000183105469,0.8571428571428571,0.5714285714285714,0.01856285296911827,0.00895886468664453,1
2015-01-21,24036.41015625,24373.279296875,24016.630859375,24352.580078125,1843500000.0,18.850000381469727,1.8530000448226929,2032.1199951171875,7.751649856567383,6.204899787902832,1.0,0.7142857142857143,0.022611321107544602,0.016759936439665557,1
2015-01-22,24480.01953125,24589.619140625,24438.98046875,24522.630859375,1679800000.0,16.399999618530273,1.8960000276565552,2063.14990234375,7.750830173492432,6.201700210571289,0.8571428571428571,1.0,0.024951083886293916,0.006982865088810408,1
2015-01-23,24807.359375,24896.220703125,24726.76953125,24850.44921875,2375600000.0,16.65999984741211,1.8170000314712524,2051.820068359375,7.751920223236084,6.198999881744385,0.8571428571428571,1.0,0.035255886474758004,0.013367993069539397,1
2015-01-26,24907.189453125,24916.490234375,24761.55078125,24909.900390625,1321600000.0,15.520000457763672,1.8279999494552612,2057.090087890625,7.751890182495117,6.217899799346924,0.42857142857142855,1.0,0.0326726253053504,0.002392358035529618,0
2015-01-27,24995.080078125,24995.080078125,24672.759765625,24807.279296875,1705100000.0,17.219999313354492,1.8250000476837158,2029.550048828125,7.751760005950928,6.245800018310547,0.2857142857142857,0.8571428571428571,0.028466966128196013,-0.004119691052181906,1
2015-01-28,24799.98046875,24983.890625,24716.6796875,24861.810546875,1361000000.0,20.440000534057617,1.7239999771118164,2002.1600341796875,7.751689910888672,6.235099792480469,0.5714285714285714,0.8571428571428571,0.028509996881630837,0.0021981955113823393,0
2015-01-29,24645.19921875,24739.220703125,24524.1796875,24595.849609375,1864000000.0,18.760000228881836,1.7510000467300415,2021.25,7.751629829406738,6.236499786376953,0.14285714285714285,0.5714285714285714,0.02060146860324121,-0.010697569149219932,0
2015-01-30,24771.369140625,24771.369140625,24450.05078125,24507.05078125,1438900000.0,20.969999313354492,1.6749999523162842,1994.989990234375,7.751560211181641,6.236599922180176,0.2857142857142857,0.5714285714285714,0.022417339242577848,-0.003610317575334032,0
2015-02-02,24347.26953125,24506.810546875,24324.369140625,24484.740234375,1576200000.0,19.43000030517578,1.6729999780654907,2020.8499755859375,7.751649856567383,6.241000175476074,0.2857142857142857,0.42857142857142855,0.030048914016590565,-0.0009103725729441292,1
2015-02-03,24542.490234375,24602.599609375,24327.509765625,24554.779296875,1552800000.0,17.329999923706055,1.7799999713897705,2050.030029296875,7.752920150756836,6.249499797821045,0.5714285714285714,0.5714285714285714,0.01221252618048202,0.0028605189121699848,1
2015-02-04,24750.759765625,24824.580078125,24642.5,24679.759765625,1836300000.0,18.329999923706055,1.7970000505447388,2041.510009765625,7.753640174865723,6.245699882507324,0.42857142857142855,0.42857142857142855,0.018948725136418345,0.005089863249795323,1
2015-02-05,25048.259765625,25048.259765625,24642.810546875,24765.490234375,2343800000.0,16.850000381469727,1.815000057220459,2062.52001953125,7.752200126647949,6.23769998550415,0.5714285714285714,0.7142857142857143,0.017076509788046382,0.0034737156910826794,0
2015-02-06,24843.19921875,24843.19921875,24645.759765625,24679.390625,1440500000.0,17.290000915527344,1.937999963760376,2055.469970703125,7.752079963684082,6.242099761962891,0.14285714285714285,0.42857142857142855,0.018082467352574384,-0.003476596205452487,0
2015-02-09,24529.55078125,24657.869140625,24449.48046875,24521.0,1285500000.0,18.549999237060547,1.9479999542236328,2046.739990234375,7.7517499923706055,6.233399868011475,0.14285714285714285,0.42857142857142855,0.018480706001994668,-0.006417930953268813,1
2015-02-10,24475.0390625,24583.7890625,24422.849609375,24528.099609375,1028000000.0,17.229999542236328,1.9910000562667847,2068.590087890625,7.752970218658447,6.238800048828125,0.42857142857142855,0.42857142857142855,0.010025205913528375,0.00028953180437185644,0
2015-02-11,24512.619140625,24551.740234375,24266.6796875,24315.01953125,1261400000.0,16.959999084472656,1.9880000352859497,2068.530029296875,7.753129959106445,6.231800079345703,0.14285714285714285,0.0,0.011245513040664365,-0.00868718251794598,1
2015-02-12,24377.58984375,24514.490234375,24226.2890625,24422.150390625,1472100000.0,15.34000015258789,1.9859999418258667,2088.47998046875,7.754199981689453,6.2322998046875,0.7142857142857143,0.2857142857142857,0.012781932222443657,0.004405954074489404,1
2015-02-13,24535.66015625,24702.5390625,24521.130859375,24682.5390625,1342700000.0,14.6899995803833,2.0209999084472656,2096.989990234375,7.753870010375977,6.234499931335449,1.0,0.5714285714285714,0.023470197150637716,0.010661987896649627,1
2015-02-16,24717.490234375,24771.599609375,24687.150390625,24726.529296875,926600000.0,14.6899995803833,2.0209999084472656,2096.989990234375,7.754990100860596,6.230299949645996,0.5714285714285714,0.5714285714285714,0.023907659275267085,0.001782241051603739,1
2015-02-17,24653.880859375,24855.75,24653.880859375,24784.880859375,822900000.0,15.800000190734863,2.1449999809265137,2100.340087890625,7.758309841156006,6.23859977722168,0.8571428571428571,0.7142857142857143,0.020761430675445947,0.002359876786564463,1
2015-02-18,24836.05078125,24871.7890625,24806.060546875,24832.080078125,975900000.0,15.449999809265137,2.065999984741211,2099.679931640625,7.757969856262207,6.244100093841553,0.14285714285714285,0.5714285714285714,0.020126206232565613,0.0019043552808584163,1
2015-02-23,24916.240234375,24916.240234375,24664.6796875,24836.759765625,1019300000.0,14.5600004196167,2.059000015258789,2109.659912109375,7.757229804992676,6.244100093841553,0.7142857142857143,0.5714285714285714,0.016479220513282666,0.00018845330255357062,0
2015-02-24,24776.720703125,24808.30078125,24673.9296875,24750.0703125,1076300000.0,13.6899995803833,1.9880000352859497,2115.47998046875,7.755889892578125,6.245100021362305,0.5714285714285714,0.8571428571428571,0.023058229331710856,-0.0034903688702977442,1
2015-02-25,24822.279296875,24869.369140625,24691.779296875,24778.279296875,1387700000.0,13.84000015258789,1.968999981880188,2113.860107421875,7.75600004196167,6.245100021362305,0.5714285714285714,0.8571428571428571,0.021954660600174224,0.0011397537065078733,1
2015-02-26,24718.279296875,24998.640625,24709.560546875,24902.060546875,1803500000.0,13.90999984741211,2.0160000324249268,2110.739990234375,7.755780220031738,6.249499797821045,0.7142857142857143,0.8571428571428571,0.021654123506294087,0.004995554716166639,0
2015-02-27,24902.609375,25101.9609375,24815.029296875,24823.2890625,1504200000.0,13.34000015258789,2.002000093460083,2104.5,7.754899978637695,6.249499797821045,0.14285714285714285,0.8571428571428571,0.02513968294830304,-0.0031632516605091254,1
2015-03-02,24996.759765625,24997.830078125,24715.380859375,24887.439453125,1543100000.0,13.039999961853027,2.0840001106262207,2117.389892578125,7.753139972686768,6.258600234985352,0.7142857142857143,0.7142857142857143,0.028977858381911328,0.0025842824640796014,0
2015-03-03,24984.619140625,24984.619140625,24663.4296875,24702.779296875,1499900000.0,13.859999656677246,2.121999979019165,2107.780029296875,7.754340171813965,6.263700008392334,0.2857142857142857,0.42857142857142855,0.030084536974916504,-0.0074198133800708055,0
2015-03-04,24656.939453125,24705.9609375,24439.2890625,24465.380859375,1618200000.0,14.229999542236328,2.122999906539917,2098.530029296875,7.754159927368164,6.263700008392334,0.2857142857142857,0.14285714285714285,0.037223587866235544,-0.009610191413969016,0
2015-03-05,24274.900390625,24393.849609375,24133.7109375,24193.0390625,1923400000.0,14.039999961853027,2.111999988555908,2101.0400390625,7.754549980163574,6.2606000900268555,0.14285714285714285,0.14285714285714285,0.03198323058115087,-0.011131721122201177,0
2015-03-06,24235.759765625,24294.359375,24126.08984375,24164.0,1620600000.0,15.199999809265137,2.240000009536743,2071.260009765625,7.755959987640381,6.257400035858154,0.42857142857142855,0.14285714285714285,0.038412365452981274,-0.001200306518952865,0
2015-03-09,23982.5,24205.859375,23910.16015625,24123.05078125,1619500000.0,15.0600004196167,2.194999933242798,2079.429931640625,7.7565999031066895,6.253799915313721,0.7142857142857143,0.14285714285714285,0.0203644831993495,-0.0016946374255090157,0
2015-03-10,24150.6796875,24152.400390625,23869.8203125,23896.98046875,1521300000.0,16.690000534057617,2.125999927520752,2044.1600341796875,7.759200096130371,6.255000114440918,0.14285714285714285,0.14285714285714285,0.005972684692751463,-0.009371547344903641,0
2015-03-11,23807.099609375,23899.859375,23703.83984375,23717.970703125,1678300000.0,16.8700008392334,2.1089999675750732,2040.239990234375,7.7594499588012695,6.251999855041504,0.2857142857142857,0.14285714285714285,0.015241658431158999,-0.00749089475379916,1
2015-03-12,23709.169921875,23880.25,23677.060546875,23797.9609375,1619100000.0,15.420000076293945,2.0959999561309814,2065.949951171875,7.765669822692871,6.251999855041504,0.8571428571428571,0.14285714285714285,0.01977209947972835,0.003372558106940371,1
2015-03-13,23808.970703125,23918.7109375,23790.830078125,23823.2109375,1538400000.0,16.0,2.111999988555908,2053.39990234375,7.766590118408203,6.251999855041504,0.7142857142857143,0.2857142857142857,0.028043764783692658,0.0010610152721199917,1
2015-03-16,23771.400390625,23970.05078125,23711.26953125,23949.55078125,1187700000.0,15.609999656677246,2.0980000495910645,2081.18994140625,7.765639781951904,6.248700141906738,0.8571428571428571,0.5714285714285714,0.022762900263783935,0.005303224828989261,0
2015-03-17,24106.470703125,24106.470703125,23822.779296875,23901.490234375,1188600000.0,15.65999984741211,2.058000087738037,2074.280029296875,7.7640299797058105,6.251800060272217,0.42857142857142855,0.7142857142857143,0.029622616526813653,-0.0020067410580671963,1
2015-03-18,23938.630859375,24210.75,23938.630859375,24120.080078125,1668400000.0,13.970000267028809,1.9509999752044678,2099.5,7.762030124664307,6.239500045776367,1.0,0.8571428571428571,0.029354056425617423,0.00914544832169617,1
2015-03-19,24325.560546875,24500.23046875,24248.83984375,24468.890625,1826000000.0,14.069999694824219,1.9769999980926514,2089.27001953125,7.757559776306152,6.218699932098389,0.8571428571428571,0.7142857142857143,0.03331239414154103,0.014461417447421576,0
2015-03-20,24417.529296875,24524.55078125,24351.5,24375.240234375,2006100000.0,13.020000457763672,1.9299999475479126,2108.10009765625,7.757730007171631,6.185999870300293,0.2857142857142857,0.7142857142857143,0.03734831404044446,-0.003827324747175731,1
2015-03-23,24538.33984375,24559.76953125,24436.419921875,24494.509765625,1461200000.0,13.40999984741211,1.9149999618530273,2104.419921875,7.756800174713135,6.196000099182129,0.5714285714285714,0.7142857142857143,0.03791232686872242,0.0048930607494814815,0
2015-03-24,24484.6796875,24490.150390625,24294.94921875,24399.599609375,1559000000.0,13.619999885559082,1.878000020980835,2091.5,7.755340099334717,6.204999923706055,0.14285714285714285,0.7142857142857143,0.028280988230055388,-0.003874752226443623,1
2015-03-25,24410.529296875,24613.689453125,24377.919921875,24528.23046875,1421300000.0,15.4399995803833,1.9199999570846558,2061.050048828125,7.754449844360352,6.195300102233887,0.42857142857142855,1.0,0.028802706028346135,0.00527184303981687,0
2015-03-26,24442.509765625,24592.009765625,24399.83984375,24497.080078125,1346200000.0,15.800000190734863,2.006999969482422,2056.14990234375,7.754479885101318,6.201000213623047,0.14285714285714285,0.8571428571428571,0.02124846402704497,-0.0012699811616939671,0
2015-03-27,24541.439453125,24549.880859375,24420.470703125,24486.19921875,1610400000.0,15.069999694824219,1.9479999542236328,2061.02001953125,7.753439903259277,6.201399803161621,0.2857142857142857,0.5714285714285714,0.020744660926254547,-0.00044416964553728455,1
2015-03-30,24727.4609375,24949.349609375,24725.51953125,24855.119140625,2574100000.0,14.510000228881836,1.9630000591278076,2086.239990234375,7.752630233764648,6.2052001953125,0.8571428571428571,0.8571428571428571,0.01270138693376063,0.015066442879893893,1
2015-03-31,25113.19921875,25113.19921875,24876.369140625,24900.890625,2557000000.0,15.289999961853027,1.934000015258789,2067.889892578125,7.7545599937438965,6.196499824523926,0.5714285714285714,0.8571428571428571,0.01402113812513584,0.0018415314815445338,1
2015-04-01,24955.19921875,25099.060546875,24926.109375,25082.75,1713500000.0,15.109999656677246,1.8680000305175781,2059.68994140625,7.752649784088135,6.1875,0.8571428571428571,0.8571428571428571,0.020953339635331466,0.007303328131461173,1
2015-04-02,25214.330078125,25297.80078125,25152.5703125,25275.640625,2106800000.0,14.670000076293945,1.9040000438690186,2066.9599609375,7.752120018005371,6.187099933624268,0.8571428571428571,1.0,0.023835630898881844,0.007690170535527452,1
2015-04-08,25708.240234375,26247.630859375,25640.0390625,26236.859375,4101500000.0,13.979999542236328,1.8949999809265137,2081.89990234375,7.7528300285339355,6.188199996948242,1.0,1.0,0.03075081531890191,0.03802945152849113,1
2015-04-09,26913.279296875,27922.669921875,26732.23046875,26944.390625,5024500000.0,13.09000015258789,1.9579999446868896,2091.179931640625,7.750050067901611,6.191400051116943,1.0,1.0,0.029688278747379313,0.02696707101590734,1
2015-04-10,27373.6796875,27373.6796875,26812.75,27272.390625,3341200000.0,12.579999923706055,1.9509999752044678,2102.06005859375,7.749569892883301,6.194699764251709,1.0,1.0,0.025451440169252937,0.012173220191354694,1
2015-04-13,27374.330078125,28031.9609375,27304.119140625,28016.33984375,4727100000.0,13.9399995803833,1.9390000104904175,2092.429931640625,7.749529838562012,6.199100017547607,0.8571428571428571,1.0,0.04362301249113635,0.027278474739505842,0
2015-04-14,27688.259765625,27915.009765625,27483.44921875,27561.490234375,3774100000.0,13.670000076293945,1.9040000438690186,2095.840087890625,7.749670028686523,6.204699993133545,0.14285714285714285,1.0,0.03474786311123131,-0.01623515462447067,1
2015-04-15,27693.25,27807.98046875,27442.51953125,27618.8203125,3926500000.0,12.84000015258789,1.899999976158142,2106.6298828125,7.7502899169921875,6.202099800109863,0.5714285714285714,1.0,0.0658564388862733,0.002080079039176841,1
2015-04-16,27557.2890625,27787.98046875,27470.099609375,27739.7109375,3269700000.0,12.600000381469727,1.878000020980835,2104.989990234375,7.751299858093262,6.193699836730957,0.42857142857142855,1.0,0.07028111987351923,0.00437711037734978,0
2015-04-17,27808.240234375,27969.41015625,27597.6796875,27653.119140625,3105800000.0,13.890000343322754,1.850000023841858,2081.179931640625,7.751349925994873,6.1869001388549805,0.42857142857142855,1.0,0.0440159080629234,-0.003121582523700317,0
2015-04-20,27770.7890625,27770.7890625,26959.76953125,27094.9296875,3375900000.0,13.300000190734863,1.8949999809265137,2100.39990234375,7.750639915466309,6.186600208282471,0.14285714285714285,1.0,0.03741934639476887,-0.020185406582397758,1
2015-04-21,27404.150390625,27925.359375,27404.150390625,27850.490234375,2737800000.0,13.25,1.9160000085830688,2097.2900390625,7.7495198249816895,6.19189977645874,0.8571428571428571,1.0,0.037858380866757996,0.027885680294773785,1
2015-04-22,27821.3203125,28048.4609375,27727.859375,27933.849609375,2367900000.0,12.710000038146973,1.972000002861023,2107.9599609375,7.749549865722656,6.19189977645874,0.42857142857142855,1.0,0.039294820306090585,0.0029931026096305935,0
2015-04-23,28112.380859375,28213.630859375,27804.029296875,27827.69921875,2442200000.0,12.479999542236328,1.9470000267028809,2112.929931640625,7.749629974365234,6.185699939727783,0.2857142857142857,1.0,0.03575635684220776,-0.003800063081508598,1
2015-04-24,27978.390625,28089.369140625,27591.5703125,28060.98046875,2414000000.0,12.289999961853027,1.9170000553131104,2117.68994140625,7.7494797706604,6.188700199127197,0.5714285714285714,1.0,0.03174976156939718,0.008383059201776177,1
2015-04-27,28245.140625,28588.51953125,28245.140625,28433.58984375,2790100000.0,13.119999885559082,1.9240000247955322,2108.919921875,7.749509811401367,6.184800148010254,0.8571428571428571,1.0,0.03125202221098026,0.013278558652465966,1
2015-04-28,28448.220703125,28548.44921875,28251.990234375,28442.75,3045500000.0,12.40999984741211,1.9730000495910645,2114.760009765625,7.749750137329102,6.209000110626221,0.7142857142857143,1.0,0.030328955017862154,0.0003221596815716765,0
2015-04-29,28453.099609375,28453.099609375,28201.759765625,28400.33984375,2094900000.0,13.390000343322754,2.0350000858306885,2106.85009765625,7.749800205230713,6.196499824523926,0.2857142857142857,1.0,0.04075731306995549,-0.0014910708792222893,0
2015-04-30,28289.140625,28317.869140625,27997.900390625,28133.0,2561300000.0,14.550000190734863,2.0460000038146973,2085.510009765625,7.749740123748779,6.190199851989746,0.2857142857142857,0.8571428571428571,0.038655812173739555,-0.009413262137735745,0
2015-05-04,28231.259765625,28343.740234375,28017.19921875,28123.8203125,1999700000.0,12.850000381469727,2.134999990463257,2114.489990234375,7.750160217285156,6.190999984741211,0.2857142857142857,0.7142857142857143,0.01831237703932282,-0.0003262960757829392,0
2015-05-05,28295.720703125,28316.630859375,27598.169921875,27755.5390625,2292700000.0,14.3100004196167,2.1760001182556152,2089.4599609375,7.752530097961426,6.198400020599365,0.14285714285714285,0.42857142857142855,0.008387193213470501,-0.013094993706680436,0
2015-05-06,27698.099609375,28054.6796875,27570.41015625,27640.91015625,2265500000.0,15.149999618530273,2.240000009536743,2080.14990234375,7.750549793243408,6.195199966430664,0.2857142857142857,0.2857142857142857,0.015117739049447116,-0.004129947034783865,0
2015-05-07,27567.619140625,27604.490234375,27207.279296875,27289.970703125,1894800000.0,15.130000114440918,2.184000015258789,2088.0,7.751729965209961,6.189000129699707,0.2857142857142857,0.14285714285714285,0.024456317413225955,-0.01269637834431614,1
2015-05-08,27557.51953125,27652.619140625,27367.109375,27577.33984375,1817600000.0,12.859999656677246,2.1500000953674316,2116.10009765625,7.753039836883545,6.197999954223633,0.8571428571428571,0.2857142857142857,0.013848943687898753,0.010530210667910156,1
2015-05-11,27837.0390625,27837.279296875,27582.23046875,27718.19921875,1541000000.0,13.850000381469727,2.2739999294281006,2105.330078125,7.753300189971924,6.197999954223633,0.5714285714285714,0.2857142857142857,0.0185806998468457,0.0051077941454140685,0
2015-05-12,27664.1796875,27693.630859375,27395.91015625,27407.1796875,1530000000.0,13.859999656677246,2.259999990463257,2099.1201171875,7.751609802246094,6.19920015335083,0.0,0.2857142857142857,0.025423406703774836,-0.011220769747538717,0
2015-05-13,27473.5,27524.8203125,27191.029296875,27249.279296875,2088800000.0,13.760000228881836,2.2820000648498535,2098.47998046875,7.751229763031006,6.19890022277832,0.14285714285714285,0.14285714285714285,0.01854631225282649,-0.005761278337479414,1
2015-05-14,27395.919921875,27397.669921875,27192.9296875,27286.55078125,1522200000.0,12.739999771118164,2.239000082015991,2121.10009765625,7.7510600090026855,6.1946001052856445,0.42857142857142855,0.2857142857142857,0.02624411228740079,0.001367797069747656,1
2015-05-15,27459.580078125,27928.599609375,27315.099609375,27822.279296875,1754100000.0,12.380000114440918,2.1410000324249268,2122.72998046875,7.751100063323975,6.1915998458862305,1.0,0.5714285714285714,0.021174186315703763,0.01963342746834562,0
2015-05-18,27792.439453125,27792.439453125,27435.5703125,27591.25,1378800000.0,12.729999542236328,2.2279999256134033,2129.199951171875,7.750269889831543,6.196100234985352,0.14285714285714285,0.42857142857142855,0.01577743934055717,-0.008303751623288114,1
2015-05-19,27597.0703125,27765.55078125,27500.759765625,27693.5390625,1559500000.0,12.850000381469727,2.26200008392334,2127.830078125,7.750979900360107,6.194300174713135,0.5714285714285714,0.7142857142857143,0.01855461867574307,0.0037073007747021602,0
2015-05-20,27751.439453125,27751.439453125,27490.330078125,27585.05078125,1470400000.0,12.880000114440918,2.250999927520752,2125.85009765625,7.751800060272217,6.196700096130371,0.42857142857142855,0.42857142857142855,0.021025162023464355,-0.0039174581842053025,0
2015-05-21,27507.3203125,27611.720703125,27393.310546875,27523.720703125,1221500000.0,12.109999656677246,2.184999942779541,2130.820068359375,7.752130031585693,6.193699836730957,0.14285714285714285,0.42857142857142855,0.02892333983923821,-0.0022233085090670457,1
2015-05-22,27723.669921875,28041.3203125,27696.970703125,27992.830078125,1899400000.0,12.130000114440918,2.2149999141693115,2126.06005859375,7.753180027008057,6.186800003051758,1.0,0.5714285714285714,0.0394506918826383,0.017043821220970923,1
2015-05-26,28462.3203125,28524.599609375,28237.490234375,28249.859375,2672100000.0,14.0600004196167,2.13700008392334,2104.199951171875,7.751349925994873,6.191999912261963,0.7142857142857143,0.5714285714285714,0.0491202977921795,0.009181968959824927,0
2015-05-27,28214.66015625,28214.66015625,27982.140625,28081.2109375,1863600000.0,13.270000457763672,2.134999990463257,2123.47998046875,7.7523298263549805,6.193900108337402,0.14285714285714285,0.5714285714285714,0.03837922299890964,-0.005969885912042727,0
2015-05-28,28162.25,28162.25,27242.109375,27454.310546875,3066700000.0,13.3100004196167,2.130000114440918,2120.7900390625,7.756100177764893,6.191299915313721,0.0,0.42857142857142855,0.018090162294598207,-0.022324549750375233,0
2015-05-29,27398.279296875,27604.26953125,27255.890625,27424.189453125,3050200000.0,13.84000015258789,2.0950000286102295,2107.389892578125,7.752689838409424,6.191199779510498,0.7142857142857143,0.42857142857142855,0.013416290452608134,-0.0010971353186440824,1
2015-06-01,27373.060546875,27766.3203125,27241.94921875,27597.16015625,1972900000.0,13.970000267028809,2.191999912261963,2111.72998046875,7.752620220184326,6.188300132751465,0.8571428571428571,0.5714285714285714,0.014309010669323847,0.006307231191669427,0
2015-06-02,27473.44921875,27602.880859375,27348.130859375,27466.720703125,1502000000.0,14.239999771118164,2.2660000324249268,2109.60009765625,7.7546000480651855,6.189499855041504,0.14285714285714285,0.42857142857142855,0.018494176968146748,-0.004726553470954076,1
2015-06-03,27716.33984375,27767.23046875,27508.83984375,27657.470703125,1735700000.0,13.65999984741211,2.365999937057495,2114.070068359375,7.755109786987305,6.188199996948242,0.5714285714285714,0.42857142857142855,0.02377710651835196,0.006944767890631365,0
2015-06-04,27645.359375,27854.740234375,27094.5,27551.890625,3066100000.0,14.710000038146973,2.306999921798706,2095.840087890625,7.752860069274902,6.18779993057251,0.42857142857142855,0.2857142857142857,0.019609226500759407,-0.0038174162510482557,0
2015-06-05,27538.060546875,27646.720703125,27211.359375,27260.16015625,2228900000.0,14.210000038146973,2.4019999504089355,2092.830078125,7.751510143280029,6.191100120544434,0.0,0.14285714285714285,0.010111262217336079,-0.010588401090896093,1
2015-06-08,27147.240234375,27428.58984375,27060.240234375,27316.279296875,2391700000.0,15.289999961853027,2.38100004196167,2079.280029296875,7.751870155334473,6.193399906158447,0.7142857142857143,0.2857142857142857,0.010396452405914235,0.0020586504372437364,0
2015-06-09,27295.880859375,27322.140625,26971.5703125,26989.51953125,2384100000.0,14.470000267028809,2.4170000553131104,2080.14990234375,7.75147008895874,6.1956000328063965,0.0,0.14285714285714285,0.013170238227966004,-0.011962089055897906,0
2015-06-10,27052.7890625,27116.919921875,26573.9609375,26687.640625,1977400000.0,13.220000267028809,2.4779999256134033,2105.199951171875,7.753009796142578,6.195700168609619,0.0,0.0,0.016290175128500745,-0.011185041878958524,1
2015-06-11,26938.150390625,26991.509765625,26839.4296875,26907.849609375,1670600000.0,12.850000381469727,2.382999897003174,2108.860107421875,7.75206995010376,6.195799827575684,1.0,0.0,0.008406295164223877,0.008251347036227541,1
2015-06-12,27082.599609375,27356.509765625,26987.51953125,27280.5390625,1734200000.0,13.779999732971191,2.384999990463257,2094.110107421875,7.75285005569458,6.196599960327148,1.0,0.2857142857142857,0.014300743945141983,0.013850584812067357,0
2015-06-15,27095.1796875,27131.359375,26841.51953125,26861.810546875,1324700000.0,15.390000343322754,2.3580000400543213,2084.429931640625,7.752309799194336,6.198299884796143,0.0,0.0,0.013228316726315484,-0.015348982462028649,0
2015-06-16,26807.669921875,26892.880859375,26553.0390625,26566.69921875,1761900000.0,14.8100004196167,2.318000078201294,2096.2900390625,7.752099990844727,6.198999881744385,0.14285714285714285,0.0,0.015553758058757241,-0.01098627836757382,1
2015-06-17,26671.19921875,26880.7890625,26555.9609375,26753.7890625,1819400000.0,14.5,2.305999994277954,2100.43994140625,7.751580238342285,6.198599815368652,0.8571428571428571,0.0,0.016706789828869504,0.007042269053054051,0
2015-06-18,26786.529296875,26873.669921875,26595.9609375,26694.66015625,1470000000.0,13.1899995803833,2.3510000705718994,2121.239990234375,7.75167989730835,6.1996002197265625,0.14285714285714285,0.0,0.015683529233101064,-0.002210113345510356,1
2015-06-19,26885.73046875,27011.94921875,26701.720703125,26760.529296875,2497600000.0,13.960000038146973,2.2669999599456787,2109.989990234375,7.7519001960754395,6.19789981842041,0.5714285714285714,0.14285714285714285,0.026198247922824894,0.0024675024982319105,1
2015-06-22,26854.3203125,27166.51953125,26811.66015625,27080.849609375,1429200000.0,12.739999771118164,2.359999895095825,2122.85009765625,7.750870227813721,6.19950008392334,1.0,0.42857142857142855,0.02400672850936416,0.011969879554564855,1
2015-06-23,27126.470703125,27406.41015625,27008.509765625,27333.4609375,2138100000.0,12.109999656677246,2.4089999198913574,2124.199951171875,7.750609874725342,6.19950008392334,0.7142857142857143,0.7142857142857143,0.02173791182105061,0.00932804294432299,1
